trade_date,close,predict
27/7/2022,[3921.0500490000004],[4009.024169921875]
28/7/2022,[4023.610107],[3976.485595703125]
29/7/2022,[4072.429932],[4036.31494140625]
1/8/2022,[4130.290039],[4080.82568359375]
2/8/2022,[4118.629883],[4118.37939453125]
3/8/2022,[4091.1899409999996],[4126.64501953125]
4/8/2022,[4155.169922],[4108.2041015625]
5/8/2022,[4151.939941],[4142.14697265625]
8/8/2022,[4145.189941],[4148.7001953125]
9/8/2022,[4140.060059],[4152.306640625]
10/8/2022,[4122.470215],[4150.1240234375]
11/8/2022,[4210.240234000001],[4142.0087890625]
12/8/2022,[4207.27002],[4192.0244140625]
15/8/2022,[4280.149902],[4198.75732421875]
16/8/2022,[4297.140136999999],[4237.369140625]
17/8/2022,[4305.200195],[4243.763671875]
18/8/2022,[4274.040039],[4252.0234375]
19/8/2022,[4283.740234000001],[4241.40234375]
22/8/2022,[4228.47998],[4251.484375]
23/8/2022,[4137.990234000001],[4225.7734375]
24/8/2022,[4128.72998],[4173.71826171875]
25/8/2022,[4140.77002],[4162.56884765625]
26/8/2022,[4199.120117],[4167.69140625]
29/8/2022,[4057.6599119999996],[4201.53125]
30/8/2022,[4030.610107],[4128.06103515625]
31/8/2022,[3986.1599119999996],[4100.6953125]
1/9/2022,[3955.0],[4056.33349609375]
2/9/2022,[3966.850098],[4030.781982421875]
6/9/2022,[3924.26001],[4036.430419921875]
7/9/2022,[3908.1899409999996],[4001.72021484375]
8/9/2022,[3979.8701170000004],[3993.22802734375]
9/9/2022,[4006.179932],[4028.23779296875]
12/9/2022,[4067.360107],[4049.66943359375]
13/9/2022,[4110.410156],[4086.685791015625]
14/9/2022,[3932.6899409999996],[4118.642578125]
15/9/2022,[3946.01001],[3996.8798828125]
16/9/2022,[3901.350098],[3999.267578125]
19/9/2022,[3873.330078],[3967.793212890625]
20/9/2022,[3899.889893],[3941.681396484375]
21/9/2022,[3855.929932],[3969.58935546875]
22/9/2022,[3789.929932],[3929.709716796875]
23/9/2022,[3757.98999],[3889.050048828125]
26/9/2022,[3693.2299799999996],[3859.373291015625]
27/9/2022,[3655.040039],[3813.800537109375]
28/9/2022,[3647.290039],[3767.47216796875]
29/9/2022,[3719.040039],[3765.31005859375]
30/9/2022,[3640.469971],[3818.168212890625]
3/10/2022,[3585.6201170000004],[3759.38427734375]
4/10/2022,[3678.429932],[3728.891357421875]
5/10/2022,[3790.929932],[3799.482666015625]
6/10/2022,[3783.280029],[3869.907470703125]
7/10/2022,[3744.5200200000004],[3873.002197265625]
10/10/2022,[3639.6599119999996],[3844.14599609375]
11/10/2022,[3612.389893],[3750.875244140625]
12/10/2022,[3588.8400880000004],[3729.9150390625]
13/10/2022,[3577.030029],[3702.310546875]
14/10/2022,[3669.9099119999996],[3684.146240234375]
17/10/2022,[3583.070068],[3772.322509765625]
18/10/2022,[3677.9499509999996],[3715.226318359375]
19/10/2022,[3719.9799799999996],[3796.34716796875]
20/10/2022,[3695.1599119999996],[3837.911865234375]
21/10/2022,[3665.780029],[3820.517822265625]
24/10/2022,[3752.75],[3783.287841796875]
25/10/2022,[3797.3400880000004],[3825.512451171875]
26/10/2022,[3859.110107],[3870.115478515625]
27/10/2022,[3830.600098],[3929.880126953125]
28/10/2022,[3807.3000490000004],[3915.33740234375]
31/10/2022,[3901.0600590000004],[3881.07421875]
1/11/2022,[3871.9799799999996],[3951.281982421875]
2/11/2022,[3856.100098],[3928.2666015625]
3/11/2022,[3759.6899409999996],[3926.022216796875]
4/11/2022,[3719.889893],[3864.3173828125]
7/11/2022,[3770.5500490000004],[3825.85986328125]
8/11/2022,[3806.8000490000004],[3860.23486328125]
9/11/2022,[3828.110107],[3895.341796875]
10/11/2022,[3748.570068],[3929.171142578125]
11/11/2022,[3956.3701170000004],[3858.00439453125]
14/11/2022,[3992.929932],[3993.27734375]
15/11/2022,[3957.25],[4020.12158203125]
16/11/2022,[3991.7299799999996],[4013.340576171875]
17/11/2022,[3958.790039],[4033.242919921875]
18/11/2022,[3946.5600590000004],[3994.755859375]
21/11/2022,[3965.3400880000004],[3984.860595703125]
22/11/2022,[3949.9399409999996],[4009.010009765625]
23/11/2022,[4003.580078],[4002.521728515625]
25/11/2022,[4027.26001],[4040.784423828125]
28/11/2022,[4026.1201170000004],[4064.765380859375]
29/11/2022,[3963.9399409999996],[4054.240478515625]
30/11/2022,[3957.6298829999996],[4024.658447265625]
1/12/2022,[4080.110107],[4024.81884765625]
2/12/2022,[4076.570068],[4075.20458984375]
5/12/2022,[4071.6999509999996],[4081.765625]
6/12/2022,[3998.8400880000004],[4093.05322265625]
7/12/2022,[3941.26001],[4046.837158203125]
8/12/2022,[3933.919922],[3992.30810546875]
9/12/2022,[3963.51001],[3995.157470703125]
12/12/2022,[3934.3798829999996],[4009.796142578125]
13/12/2022,[3990.5600590000004],[3995.9013671875]
14/12/2022,[4019.649902],[4040.152099609375]
15/12/2022,[3995.320068],[4059.3818359375]
16/12/2022,[3895.75],[4045.990234375]
19/12/2022,[3852.360107],[3983.156982421875]
20/12/2022,[3817.6599119999996],[3928.31201171875]
21/12/2022,[3821.6201170000004],[3887.02880859375]
22/12/2022,[3878.4399409999996],[3891.162353515625]
23/12/2022,[3822.389893],[3950.661376953125]
27/12/2022,[3844.820068],[3909.655517578125]
28/12/2022,[3829.25],[3935.498046875]
29/12/2022,[3783.219971],[3917.109130859375]
30/12/2022,[3849.280029],[3867.9990234375]
3/1/2023,[3839.5],[3927.739990234375]
4/1/2023,[3824.139893],[3918.049560546875]
5/1/2023,[3852.969971],[3903.5947265625]
6/1/2023,[3808.100098],[3928.041748046875]
9/1/2023,[3895.080078],[3895.673828125]
10/1/2023,[3892.0900880000004],[3954.52734375]
11/1/2023,[3919.25],[3962.028076171875]
12/1/2023,[3969.610107],[3973.260498046875]
13/1/2023,[3983.169922],[4010.466552734375]
17/1/2023,[3999.0900880000004],[4026.96923828125]
18/1/2023,[3990.969971],[4040.57177734375]
19/1/2023,[3928.860107],[4033.1865234375]
20/1/2023,[3898.850098],[3987.89501953125]
23/1/2023,[3972.610107],[3960.75390625]
24/1/2023,[4019.8100590000004],[4007.781005859375]
25/1/2023,[4016.9499509999996],[4048.578125]
26/1/2023,[4016.219971],[4057.95556640625]
27/1/2023,[4060.429932],[4055.569580078125]
30/1/2023,[4070.5600590000004],[4078.567626953125]
31/1/2023,[4017.7700200000004],[4086.095703125]
1/2/2023,[4076.600098],[4060.032958984375]
2/2/2023,[4119.209961],[4091.48193359375]
3/2/2023,[4179.759765999999],[4110.125]
6/2/2023,[4136.47998],[4158.2412109375]
7/2/2023,[4111.080078],[4141.44287109375]
8/2/2023,[4164.0],[4130.49169921875]
9/2/2023,[4117.859863000001],[4156.67822265625]
10/2/2023,[4081.5],[4130.76025390625]
13/2/2023,[4090.459961],[4112.9951171875]
14/2/2023,[4137.290039],[4121.1787109375]
15/2/2023,[4136.129883],[4149.47802734375]
16/2/2023,[4147.600098],[4151.1884765625]
17/2/2023,[4090.4099119999996],[4160.046875]
21/2/2023,[4079.0900880000004],[4127.8125]
22/2/2023,[3997.3400880000004],[4114.9677734375]
23/2/2023,[3991.0500490000004],[4055.353515625]
24/2/2023,[4012.320068],[4043.766845703125]
27/2/2023,[3970.040039],[4061.5595703125]
28/2/2023,[3982.23999],[4032.766845703125]
1/3/2023,[3970.149902],[4043.01806640625]
2/3/2023,[3951.389893],[4028.21337890625]
3/3/2023,[3981.350098],[4021.439208984375]
6/3/2023,[4045.639893],[4034.103515625]
7/3/2023,[4048.419922],[4067.84814453125]
8/3/2023,[3986.3701170000004],[4076.203125]
9/3/2023,[3992.01001],[4038.92236328125]
10/3/2023,[3918.320068],[4039.147216796875]
13/3/2023,[3861.5900880000004],[3978.456787109375]
14/3/2023,[3855.76001],[3937.463623046875]
15/3/2023,[3919.290039],[3927.724853515625]
16/3/2023,[3891.929932],[3972.322998046875]
17/3/2023,[3960.280029],[3960.0]
20/3/2023,[3916.639893],[4015.980712890625]
21/3/2023,[3951.570068],[3979.901611328125]
22/3/2023,[4002.8701170000004],[4004.782958984375]
23/3/2023,[3936.969971],[4040.63916015625]
24/3/2023,[3948.719971],[3983.576904296875]
27/3/2023,[3970.98999],[4000.43359375]
28/3/2023,[3977.530029],[4014.21337890625]
29/3/2023,[3971.2700200000004],[4020.9775390625]
30/3/2023,[4027.8100590000004],[4019.50732421875]
31/3/2023,[4050.830078],[4062.02001953125]
3/4/2023,[4109.310059],[4074.797119140625]
4/4/2023,[4124.509765999999],[4109.296875]
5/4/2023,[4100.600098],[4130.7958984375]
6/4/2023,[4090.3798829999996],[4117.2431640625]
10/4/2023,[4105.02002],[4117.84765625]
11/4/2023,[4109.109863000001],[4119.74267578125]
12/4/2023,[4108.939941],[4120.8193359375]
13/4/2023,[4091.9499509999996],[4126.251953125]
14/4/2023,[4146.220215],[4129.63525390625]
17/4/2023,[4137.640136999999],[4147.74755859375]
18/4/2023,[4151.319824],[4152.11376953125]
19/4/2023,[4154.870117],[4164.35546875]
20/4/2023,[4154.52002],[4163.86962890625]
21/4/2023,[4129.790039],[4164.32958984375]
24/4/2023,[4133.52002],[4150.701171875]
25/4/2023,[4137.040039],[4151.45556640625]
26/4/2023,[4071.6298829999996],[4154.6083984375]
27/4/2023,[4055.98999],[4119.2919921875]
28/4/2023,[4135.350098],[4105.48291015625]
1/5/2023,[4169.47998],[4141.095703125]
2/5/2023,[4167.870117],[4165.91552734375]
3/5/2023,[4119.580078],[4176.44384765625]
4/5/2023,[4090.75],[4147.58203125]
5/5/2023,[4061.219971],[4125.27685546875]
8/5/2023,[4136.25],[4105.0]
9/5/2023,[4138.120117],[4143.0185546875]
10/5/2023,[4119.169922],[4148.43115234375]
11/5/2023,[4137.640136999999],[4146.84326171875]
12/5/2023,[4130.620117],[4153.91064453125]
15/5/2023,[4124.080078],[4146.818359375]
16/5/2023,[4136.279785],[4149.09033203125]
17/5/2023,[4109.899902],[4156.39111328125]
18/5/2023,[4158.77002],[4135.736328125]
19/5/2023,[4198.049805],[4157.77685546875]
22/5/2023,[4191.97998],[4186.53076171875]
23/5/2023,[4192.629883],[4190.07666015625]
24/5/2023,[4145.580078],[4195.5947265625]
25/5/2023,[4115.240234000001],[4168.79541015625]
26/5/2023,[4151.279785],[4141.28125]
30/5/2023,[4205.450195],[4161.4423828125]
31/5/2023,[4205.52002],[4193.0556640625]
1/6/2023,[4179.830078],[4203.3203125]
2/6/2023,[4221.02002],[4191.83349609375]
5/6/2023,[4282.370117],[4208.880859375]
6/6/2023,[4273.790039],[4234.57470703125]
7/6/2023,[4283.850098],[4242.271484375]
8/6/2023,[4267.52002],[4249.22705078125]
9/6/2023,[4293.930176],[4239.77294921875]
12/6/2023,[4298.859863000001],[4252.45654296875]
13/6/2023,[4338.930176],[4262.63134765625]
14/6/2023,[4369.009765999999],[4280.8701171875]
15/6/2023,[4372.589844],[4299.775390625]
16/6/2023,[4425.839844],[4302.28759765625]
20/6/2023,[4409.589844],[4320.1123046875]
21/6/2023,[4388.709961],[4324.2919921875]
22/6/2023,[4365.689941],[4321.65380859375]
23/6/2023,[4381.890136999999],[4311.5849609375]
26/6/2023,[4348.330078],[4312.42919921875]
27/6/2023,[4328.819824],[4303.04541015625]
28/6/2023,[4378.410156],[4299.07421875]
29/6/2023,[4376.859863000001],[4314.53759765625]
30/6/2023,[4396.439941],[4315.9375]
3/7/2023,[4450.379883],[4326.1650390625]
5/7/2023,[4455.589844],[4343.1318359375]
6/7/2023,[4446.819824],[4348.62744140625]
7/7/2023,[4411.589844],[4348.73046875]
10/7/2023,[4398.950195],[4335.53173828125]
11/7/2023,[4409.529785],[4326.77880859375]
12/7/2023,[4439.259765999999],[4332.9814453125]
13/7/2023,[4472.160156],[4345.39453125]
14/7/2023,[4510.040039],[4358.740234375]
